year,report_code,corp_code,corp_name,stock_code,corp_cls,auditor_raw,auditor_group,audit_contract_fee,audit_actual_fee,audit_contract_hours,audit_actual_hours,audit_opinion,revenue,revenue_account,revenue_fs_div,source_rcept_no,warnings
2024,11011,00105174,에이치디현대오일뱅크,,E,삼일회계법인,samil_pwc,800000000,800000000,8000,7304,,30468551161000,매출액,CFS,20250328000054,
2024,11011,00344287,에이치디현대인프라코어,042670,E,한영회계법인,ey_hanyoung,,,,,,4114189991329,매출액,CFS,20250418000372,
2024,11011,01032422,에이치디현대케미칼,,E,삼일회계법인,samil_pwc,330000000,330000000,3300,2982,,7322856474000,매출액,OFS,20250331002955,
2024,11011,01571392,에이치로보틱스,,E,원진회계법인,other_or_unknown,35000000,35000000,400,410,,,,,20250321001436,
2024,11011,00241236,에이치씨코퍼레이션,037340,E,한울회계법인,other_or_unknown,40000000,40000000,384,384,,28217105191,매출액,CFS,20250331002572,
2024,11011,01413371,에이치엘비사이언스,343090,E,우리회계법인,other_or_unknown,35000000,35000000,228,228,,0,매출액,OFS,20250317000806,
2024,11011,00820024,에이치엘클레무브,,E,삼일회계법인,samil_pwc,210000000,210000000,2100,1955,,1630620996462,매출액,CFS,20250320000765,
2024,11011,01767494,에이치엠씨아이비제6호기업인수목적,462020,E,삼도회계법인,other_or_unknown,11000000,11000000,100,105,,0,매출액,OFS,20250312000020,
2024,11011,00458562,에이티세미콘,089530,E,한길회계법인,other_or_unknown,300000000,300000000,1782,1782,,14868039232,매출액,CFS,20250321000973,
2024,11011,01120578,에이티지씨,,E,삼일회계법인,samil_pwc,80000000,80000000,800,827,,21143150700,매출액,OFS,20250331004295,
2024,11011,00235147,에이팸,073070,E,삼정회계법인,samjong_kpmg,178000000,178000000,1436,1492,,,,,20250321001803,
2024,11011,00838652,에이플러스라이프,,E,삼덕회계법인,other_or_unknown,55000000,55000000,891,869,,18760865555,매출액,CFS,20250328000221,
2024,11011,00803869,에이플러스리얼티,,E,삼덕회계법인,other_or_unknown,40000000,40000000,599,587,,17947527880,매출액,CFS,20250328001088,
2024,11011,01029394,에코마케팅,230360,E,삼정회계법인,samjong_kpmg,180000000,180000000,1895,1778,,357201038603,매출액,CFS,20250320001717,
2024,11011,00108065,에코바이브,015540,E,대주회계법인,other_or_unknown,140000000,140000000,989,989,,,,,20250327000516,
2024,11011,00565242,에코비트,,E,한영회계법인,ey_hanyoung,290000000,290000000,2900,2895,,701082780158,매출액,CFS,20250331002791,
2024,11011,01590120,에프아이씨신소재,,E,태율회계법인,other_or_unknown,25000000,25000000,220,220,,,,,20250331002645,
2024,11011,00821218,엑스엘게임즈,,E,현대회계법인,other_or_unknown,52000000,52000000,600,606,,51174591482,매출액,OFS,20250327001207,
2024,11011,01207169,엑심베이,,E,한미회계법인,other_or_unknown,,,,,,,,,20250331003480,
2024,11011,01381799,엔도비전,,E,선일회계법인,other_or_unknown,29000000,29000000,,381,,,,,20250429000656,
2024,11011,01011872,엔에스엠,238170,E,대주회계법인,other_or_unknown,44000000,44000000,848,1040,,22192572353,매출액,CFS,20250312000945,
2024,11011,01619513,엔에이치기업인수목적23호,422040,E,삼화회계법인,other_or_unknown,10000000,10000000,90,90,,0,매출액,OFS,20250331001111,
2024,11011,01674538,엔에이치기업인수목적24호,437780,E,이촌회계법인,other_or_unknown,10000000,10000000,80,90,,0,매출액,OFS,20250318000087,
2024,11011,01674468,엔에이치기업인수목적25호,438580,E,한미회계법인,other_or_unknown,10000000,10000000,80,30,,0,매출액,OFS,20250319000861,
2024,11011,01675254,엔에이치기업인수목적26호,439410,E,한미회계법인,other_or_unknown,10000000,10000000,80,30,,0,매출액,OFS,20250324000771,
2024,11011,01677429,엔에이치기업인수목적27호,440820,E,한미회계법인,other_or_unknown,10000000,10000000,80,30,,0,매출액,OFS,20250319000917,
2024,11011,01712616,엔에이치기업인수목적29호,451700,E,한미회계법인,other_or_unknown,10000000,10000000,80,30,,0,매출액,OFS,20250205000228,
2024,11011,01785056,엔에이치기업인수목적30호,466910,E,한미회계법인,other_or_unknown,10000000,10000000,80,30,,0,매출액,OFS,20250324000800,
2024,11011,00673523,엔에이치농협캐피탈,,E,안진회계법인,deloitte_anjin,230000000,230000000,2040,1964,,399143608580,이자수익,OFS,20250331001948,
2024,11011,01290804,엔지노믹스,,E,삼일회계법인,samil_pwc,65000000,65000000,630,604,,12530538777,매출액,OFS,20250331004272,
2024,11011,01533310,엔지더블유,,E,우덕회계법인,other_or_unknown,30000000,30000000,137,137,,,,,20250331001053,
2024,11011,00407975,엔터미디어,068420,E,삼도회계법인,other_or_unknown,41000000,41000000,490,490,,3751607274,매출액,CFS,20250401000767,
2024,11011,01004553,엘에스아이앤디,,E,안진회계법인,deloitte_anjin,154000000,154000000,1410,1395,,4412965000000,매출액,CFS,20250331000542,
2024,11011,00683627,엘에스엠트론,,E,한영회계법인,ey_hanyoung,293000000,293000000,2930,2929,,1055399847419,매출액,CFS,20250318000576,
2024,11011,01782952,엘티,,E,안진회계법인,deloitte_anjin,50000000,50000000,476,525,,2271776746620,매출액,CFS,20250331001713,
2024,11011,00125910,엘티삼보,,E,안진회계법인,deloitte_anjin,230000000,230000000,2150,2011,,602220823394,매출액,CFS,20250328000449,
2024,11011,01408980,엠디헬스케어,,E,,other_or_unknown,,,,,,16726366,매출액,OFS,20250811000469,document_fields_unresolved
2024,11011,00124577,엠소닉,008120,E,세영 회계법인,other_or_unknown,54000000,54000000,408,408,,80589827018,매출액,CFS,20250331002668,
2024,11011,00248938,엠지캐피탈,,E,삼덕회계법인,other_or_unknown,197000000,197000000,2472,2477,,353667718236,매출액,CFS,20250331002386,
2024,11011,01054123,엠텍비젼,,E,동서회계법인,other_or_unknown,20000000,20000000,228,244,,,,,20250331004330,
2024,11011,00302078,엠피씨플러스,050540,E,한울회계법인,other_or_unknown,,,,,,45603130581,매출액,CFS,20250320001593,
2024,11011,01339237,여주에너지서비스,,E,삼일회계법인,samil_pwc,30000000,30000000,320,310,,918358790505,매출액,OFS,20250331004194,
2024,11011,00278373,여천NCC,,E,삼일회계법인,samil_pwc,220000000,220000000,2200,2041,,6448872643712,매출액,CFS,20250331003626,
2024,11011,00372253,연우,115960,E,삼정회계법인,samjong_kpmg,175000000,175000000,1380,1386,,274840071297,매출액,CFS,20250317000823,
2024,11011,00819268,연합자산관리,,E,삼정회계법인,samjong_kpmg,330000000,330000000,3000,2991,,786806728401,매출액,OFS,20250331002145,
2024,11011,01292671,예스코,,E,삼일회계법인,samil_pwc,180000000,180000000,1800,1399,,1106037018413,매출액,OFS,20250228004306,
2024,11011,00239888,오리엔트전자,,E,한영회계법인,ey_hanyoung,60000000,60000000,600,696,,23176284635,매출액,CFS,20250331000744,
2024,11011,00502410,오릭스캐피탈코리아,,E,삼정회계법인,samjong_kpmg,285000000,285000000,2700,2896,,,,,20240628000409,
2024,11011,01723366,오스템바스큘라,,E,인덕회계법인,other_or_unknown,21000000,21000000,248,250,,5361860190,매출액,OFS,20250331003891,
2024,11011,00341916,오스템임플란트,048260,E,한울회계법인,other_or_unknown,471000000,471000000,2880,2880,,1315548597918,매출액,CFS,20250331003085,
2024,11011,01461439,오스템파마,,E,인덕회계법인,other_or_unknown,26000000,26000000,286,284,,34545664210,매출액,OFS,20250331002803,
2024,11011,01187476,오아시스,,E,한울회계법인,other_or_unknown,80000000,80000000,810,783,,517138418000,매출액,CFS,20250320001459,
2024,11011,00871772,오일허브코리아여수,,E,대주회계법인,other_or_unknown,50000000,50000000,723,731,,64222690963,매출액,OFS,20250331003051,
2024,11011,00148434,오케이캐피탈,,E,삼정회계법인,samjong_kpmg,389000000,389000000,3160,3143,,166047000000,이자수익,CFS,20250515001542,
2024,11011,01386509,오톰,,E,서원회계법인,other_or_unknown,60000000,60000000,492,492,,,,,20250611000008,
2024,11011,01222016,옥천당,,E,위드회계법인,other_or_unknown,40000000,40000000,320,316,,,,,20250430000451,
2024,11011,00697611,와이디생명과학,,E,이정회계법인,other_or_unknown,60000000,60000000,600,639,,27418340771,매출액,CFS,20250328000954,
2024,11011,00495554,와이앤넥스트,090740,E,대주회계법인,other_or_unknown,48000000,48000000,137,137,,,,,20250326000073,
2024,11011,00168012,와이제이씨,,E,세정회계법인,other_or_unknown,25000000,25000000,,322,,,,,20250331001055,
2024,11011,01518755,와이즈에이아이,,E,선경회계법인,other_or_unknown,2000000,2000000,146,146,,14796203942,매출액,OFS,20250401001954,
2024,11011,00753573,완도전복,,E,하나회계법인,other_or_unknown,15000000,15000000,540,543,,,,,20250328001773,
2024,11011,01717903,우리금융에프앤아이,,E,삼정회계법인,samjong_kpmg,119000000,119000000,1572,1581,,79348580133,이자수익,CFS,20250331001910,
2024,11011,00209443,우리금융캐피탈,033660,E,삼정회계법인,samjong_kpmg,533000000,533000000,4658,4878,,1758972943790,매출액,CFS,20250318000865,
2024,11011,00254045,우리은행,000030,E,삼정회계법인,samjong_kpmg,1000000,1000000,37163,4,,19550673000000,이자수익,CFS,20250318001159,
2024,11011,00958822,우리카드,,E,삼정회계법인,samjong_kpmg,530000000,530000000,4860,1350,,1146165000000,이자수익,CFS,20250318000048,
2024,11011,01015364,우리투자증권,,E,삼정회계법인,samjong_kpmg,514000000,514000000,4790,4809,,430598802827,매출액,CFS,20250317000857,
2024,11011,00759902,우방,,E,한울회계법인,other_or_unknown,66000000,66000000,605,605,,121378997664,매출액,CFS,20250331004141,
2024,11011,01011562,우성아이비,194610,E,바로회계법인,other_or_unknown,40000000,40000000,361,352,,,,,20250328001700,
2024,11011,00291231,우전,052270,E,인덕회계법인,other_or_unknown,54000000,54000000,800,800,,72018321262,매출액,CFS,20250328001781,
2024,11011,00887001,울산지피에스,,E,삼정회계법인,samjong_kpmg,145000000,145000000,1230,1100,,185423243110,매출액,OFS,20250328002328,
2024,11011,00698805,울진유통농업회사법인,,E,세영회계법인,other_or_unknown,6000000,6000000,,126,,,,,20250321000017,
2024,11011,01187166,울트라브이,,E,이정회계법인,other_or_unknown,105000000,105000000,862,857,,17040402061,매출액,CFS,20250325000852,
2024,11011,00143642,웅진식품,,E,대주회계법인,other_or_unknown,75000000,75000000,1124,1244,,336054330774,매출액,CFS,20250331002909,
2024,11011,00141273,웰바이오텍,010600,E,신한회계법인,other_or_unknown,180000000,180000000,1500,1421,,83301323381,매출액,CFS,20250328001159,
2024,11011,00261735,위노바,039790,E,회계법인 세진,other_or_unknown,20000000,20000000,532,362,,6896879722,매출액,OFS,20250418000250,
2024,11011,00300557,위니아,071460,E,한울회계법인,other_or_unknown,196000000,196000000,2058,2160,,103551688685,매출액,CFS,20250331001973,
2024,11011,00127699,유네코,064510,E,삼일회계법인,samil_pwc,140000000,140000000,1021,1161,,13851006275,매출액,CFS,20250331000237,
2024,11011,01592492,유로셀,,E,태율 회계법인,other_or_unknown,20000000,13000000,,200,,,,,20250331002993,
2024,11011,01670675,유안타제10호기업인수목적,435380,E,이촌회계법인,other_or_unknown,10000000,10000000,,112,,0,매출액,OFS,20250304000588,
2024,11011,01688346,유안타제11호기업인수목적,444920,E,한길회계법인,other_or_unknown,10000000,10000000,,82,,0,매출액,OFS,20250305000292,
2024,11011,01690235,유안타제12호기업인수목적,446150,E,한길회계법인,other_or_unknown,10000000,10000000,,92,,0,매출액,OFS,20250305000281,
2024,11011,01701753,유안타제13호기업인수목적,449020,E,우리회계법인,other_or_unknown,10000000,10000000,80,81,,0,매출액,OFS,20250304000605,
2024,11011,01706819,유안타제14호기업인수목적,450940,E,삼화회계법인,other_or_unknown,10000000,10000000,80,96,,,,,20250304000491,
2024,11011,01663639,유안타제9호기업인수목적,430700,E,현대회계법인,other_or_unknown,10000000,10000000,100,100,,0,매출액,OFS,20250228006797,
2024,11011,01574672,유우일렉트로닉스,,E,현대회계법인,other_or_unknown,182000000,182000000,,958,,233932000,매출액,OFS,20250515000420,
2024,11011,01678835,유진기업인수목적9호,442130,E,동성회계법인,other_or_unknown,10000000,10000000,80,80,,0,매출액,OFS,20250314001607,
2024,11011,01508475,유펙스메드,,E,대현회계법인,other_or_unknown,13000000,13000000,193,193,,,,,20250513000311,
2024,11011,00402989,유한코스메틱,069110,E,대주회계법인,other_or_unknown,60000000,60000000,1320,1323,,3992351057,매출액,OFS,20250605000519,
2024,11011,00790839,이노그리드,,E,삼정회계법인,samjong_kpmg,87000000,87000000,831,857,,29627708742,매출액,OFS,20250331002610,
2024,11011,00207108,이랜드월드,,E,삼일회계법인,samil_pwc,,,,,,5451983000000,매출액,CFS,20250331004217,
2024,11011,01003031,이마트24,,E,삼일회계법인,samil_pwc,258000000,258000000,2470,1121,,2163056159145,매출액,OFS,20250314000978,
2024,11011,00265290,이매진,,E,예교지성회계법인,other_or_unknown,,,,,,,,,20250326000292,
2024,11011,01594904,이브이알스튜디오,,E,인덕회계법인,other_or_unknown,30000000,30000000,500,507,,2375423785,매출액,OFS,20250407003921,
2024,11011,00818490,이씨스,,E,한울회계법인,other_or_unknown,180000000,180000000,1386,1676,,,,,20250321001955,
2024,11011,00480950,이아이디,093230,E,이정회계법인,other_or_unknown,405000000,405000000,2896,2889,,252015755334,매출액,CFS,20250321000678,
2024,11011,01337017,이앤에치,341310,E,삼덕회계법인,other_or_unknown,45000000,45000000,534,625,,,,,20250314000098,
2024,11011,00379016,이엘케이,094190,E,회계법인보명,other_or_unknown,2000000,2000000,,2,,5679557852,매출액,CFS,20250331003048,
2024,11011,00451763,이지메디컴,,E,한울회계법인,other_or_unknown,85000000,85000000,762,764,,,,,20250328001790,
2024,11011,00862905,이지스자산운용,,E,이촌회계법인,other_or_unknown,157000000,157000000,2098,2220,,418271551376,매출액,CFS,20250521000179,
2024,11011,00312048,이지시스템,,E,다산회계법인,other_or_unknown,33000000,33000000,184,184,,,,,20250331002617,
2024,11011,00765365,이케이중공업,,E,내일회계법인,other_or_unknown,27000000,27000000,500,451,,,,,20250331001274,
2024,11011,00818472,이큐셀,160600,E,삼일회계법인,samil_pwc,380000000,380000000,2650,2310,,144454302358,매출액,CFS,20250320001742,
2024,11011,00480756,이트론,096040,E,안진회계법인,deloitte_anjin,295000000,295000000,1973,1973,,16267907085,매출액,CFS,20250321001953,
2024,11011,00145738,이화전기공업,024810,E,정진세림회계법인,other_or_unknown,350000000,350000000,2642,2642,,64465673652,매출액,CFS,20250321001760,
2024,11011,01513431,인동첨단소재,,E,한경회계법인,other_or_unknown,38000000,28000000,262,262,,,,,20250331002813,
2024,11011,00463582,인천유나이티드,,E,인일회계법인,other_or_unknown,16000000,16000000,72,72,,,,,20250327001072,
2024,11011,00661157,인트로메딕,150840,E,삼덕회계법인,other_or_unknown,250000000,250000000,1063,1196,,10383299544,매출액,CFS,20250321000318,
2024,11011,00268011,일레덱스홀딩스,033550,E,삼덕회계법인,other_or_unknown,20000000,20000000,210,254,,,,,20250327000873,
2024,11011,00300399,일신레져,,E,대주회계법인,other_or_unknown,,,,,,,,,20250328000776,
2024,11011,00146542,일정실업,008500,E,신한회계법인,other_or_unknown,169000000,169000000,1300,1326,,43503261671,매출액,CFS,20250321000231,document.xml returned an invalid archive
2024,11011,00146719,일화모직공업,001590,E,한림회계법인,other_or_unknown,10000000,10000000,,141,,,,,20250224002212,
2024,11011,00907323,자일자동차,,E,삼일회계법인,samil_pwc,140000000,140000000,1400,1362,,131630687876,매출액,CFS,20250331001315,
2024,11011,00491336,잘만테크,090120,E,지암회계법인,other_or_unknown,37000000,37000000,495,495,,47747333637,매출액,CFS,20250331003111,
2024,11011,00659684,장원테크,174880,E,신한회계법인,other_or_unknown,330000000,330000000,2200,2219,,74708617228,매출액,CFS,20250321000643,
